206727;17.32;0.017337337337337336;0.29972967729748995;0.2923626462106018;0.10012898742536373;0.3940248761204394;-4.262588003430451e-14;0;
206525;17.752;0.01776976976976977;0.31168398398460895;0.27775628987236184;0.1335038141402007;0.37591349398358814;-6.829377257634435e-14;0;
145632;16.944;0.01696096096096096;0.2921153486833197;0.29355762235493005;0.1266255873174105;0.3741754015897163;-2.909425443738113e-14;0;
227533;15.592;0.015607607607607607;0.2860818898277219;0.30191736108215644;0.10527383888819508;0.3814911644415436;-3.123760612686216e-14;0;
255740;15.558;0.015573573573573574;0.28267650984473136;0.27504832085044695;0.09968160790386112;0.37160322441728033;-5.126822152101262e-14;0;
127226;17.168;0.017185185185185185;0.30245832737585426;0.2780494673112123;0.1167631898316823;0.37597111574814684;-6.98158550608626e-14;0;
257946;17.706;0.017723723723723724;0.3132596811102476;0.2708099679951856;0.1058010579419566;0.3783284708073691;-3.628639539983817e-14;0;
123117;17.898;0.017915915915915917;0.3151705967876965;0.2755160891655605;0.11259002580966221;0.37638428291324943;-4.490960228812933e-14;0;
151324;15.624;0.01563963963963964;0.2820833555793372;0.2925544306065765;0.0954403245715857;0.39506943508654124;-1.855955900926143e-14;0;
299760;17.152;0.01716916916916917;0.2978287184020686;0.29670346062052505;0.13263681963110624;0.39001646576328;-4.539334418916395e-14;0;
191235;17.266;0.017283283283283282;0.30402959388055384;0.28929469433368044;0.13574396788482315;0.39480642062040344;-2.1249445445411416e-13;0;
510225;15.942;0.015957957957957958;0.2872109418956857;0.2805457475295623;0.12910068228039312;0.3705756517918413;-3.4178314617999837e-14;0;
204218;16.482;0.0164984984984985;0.29660136406349663;0.2802109430577464;0.11816964119671186;0.3735782278500167;-3.3802802793074854e-14;0;
211821;16.288;0.016304304304304303;0.29261770024112677;0.2840450799419763;0.12421391625263259;0.38173797117711084;-3.2873885430585504e-14;0;
103818;15.908;0.015923923923923923;0.2878965632312892;0.283546528329306;0.0748289763362869;0.365576981836462;-4.368046265805451e-14;0;
100307;16.552;0.01656856856856857;0.2957033652710806;0.27518131799424783;0.0696491321537152;0.3738773036369202;-3.192436990903626e-14;0;
413934;16.484;0.0165005005005005;0.2952692668870854;0.29366882078187984;0.10752517998682089;0.37730236032169584;-2.95975798818857e-14;0;
238033;16.71;0.016726726726726728;0.29308431765232623;0.28856088163757293;0.10649636953107754;0.39255889184974646;-4.081875422400895e-14;0;
130518;17.932;0.01794994994994995;0.31343417703481896;0.28559488714564096;0.056660274103920806;0.3764677611140473;-5.3683168353849765e-14;0;
342129;17.932;0.01794994994994995;0.30885303637046047;0.29278710804776237;0.12047984624425426;0.3962117038922271;-1.1100954202132111e-13;0;
329844;17.35;0.017367367367367367;0.3008171790848158;0.2914911372296679;0.08197828378402308;0.3716972673006989;-4.5643670774758234e-14;0;
165941;17.818;0.017835835835835836;0.30692942466354867;0.2910766321321253;0.07728755848528487;0.39923152974547693;-4.567619503825275e-14;0;
111716;15.63;0.015645645645645644;0.28745263199842186;0.27524172802270913;0.11397386984986481;0.3598784850317619;-3.130916349859974e-14;0;
127832;16.94;0.016956956956956957;0.3007191167368713;0.28967038353143;0.13874552532170928;0.37654271421962315;-3.51604839211177e-14;0;
143830;17.216;0.017233233233233232;0.3029351732695178;0.27363252682744255;0.11165351150682606;0.3755974998065588;-4.553992152690822e-14;0;
138130;16.406;0.016422422422422422;0.2889670146351075;0.2849978135645376;0.07713386899027985;0.3791598383096947;-5.065479714654147e-14;0;
105115;16.232;0.016248248248248248;0.2826162440232079;0.2976001603233187;0.12131992621404744;0.3846887836753031;-4.8749960717143984e-14;0;
123723;16.798;0.016814814814814814;0.2976715739559715;0.2972800625343913;0.16382179624408152;0.38455026848965734;-3.1828160878519136e-14;0;
152225;19.08;0.0190990990990991;0.3151365961204155;0.29183797902230424;0.1390966679500279;0.39592651555264247;-3.187962006277174e-13;0;
122620;15.864;0.01587987987987988;0.27449631695328214;0.2874009614528621;0.10601027526087857;0.36023945617341346;-1.6724012963662287e-13;0;
106016;14.548;0.014562562562562562;0.2635828757344874;0.3001155593337407;0.09040100882368375;0.3742271430945667;-4.1990464611183275e-14;0;
349244;15.914;0.01592992992992993;0.28576457648265685;0.2934092816034224;0.09033730638371087;0.380447201843465;-6.221128336213253e-14;0;
136631;17.026;0.017043043043043042;0.3000396372572497;0.288256280149379;0.1333383103327521;0.38802096345436565;-4.003492001770493e-14;0;
147636;16.29;0.016306306306306306;0.2945100457612313;0.2789647613126984;0.11863750838143824;0.369340074962029;-2.015390716718134e-14;0;
120111;16.13;0.016146146146146147;0.29483157681601085;0.2911883919752035;0.0986886522011104;0.390126314216955;-3.567209016421526e-14;0;
219231;17.364;0.017381381381381383;0.2982718790231594;0.30045020380848086;0.1583855321837534;0.39942468633824674;-4.523155625584846e-14;0;
130114;19.148;0.019167167167167168;0.320357662424609;0.27463912043285404;0.09772590130831493;0.3799651977424991;-1.895090463830293e-14;0;
105014;14.97;0.014984984984984986;0.27557089391143935;0.30338277524567275;0.13192695706479887;0.38102166595617204;-6.27841339612604e-14;0;
101915;14.474;0.014488488488488488;0.27310778159277893;0.29891658777742713;0.12457137216928542;0.37068362330981175;-6.635373724694901e-14;0;
401422;16.498;0.016514514514514515;0.29310771962555165;0.2910216228195144;0.12322179851379983;0.38449457214658306;-3.43428141191962e-14;0;
