206727;141.65792759051186;
206525;161.9210986267166;
145632;144.638202247191;
227533;136.24843945068665;
255740;146.60349563046194;
127226;150.71460674157302;
257946;148.7772784019975;
123117;147.9143570536829;
151324;143.8354556803995;
299760;164.5270911360799;
191235;150.55880149812734;
510225;156.99500624219726;
204218;151.41672908863922;
211821;158.07940074906367;
103818;153.10861423220973;
100307;156.98352059925094;
413934;157.77952559300874;
238033;153.44719101123596;
130518;145.69338327091137;
342129;141.57053682896378;
329844;131.80823970037454;
165941;154.11510611735332;
111716;156.63645443196006;
127832;148.7525593008739;
143830;144.73158551810238;
138130;127.33483146067415;
105115;154.85842696629214;
123723;145.2167290886392;
152225;159.96154806491884;
122620;152.1972534332085;
106016;140.79750312109863;
349244;151.56079900124843;
136631;146.59875156054932;
147636;147.5310861423221;
120111;147.46267166042446;
219231;155.51360799001247;
130114;142.3772784019975;
105014;144.8414481897628;
101915;154.85717852684144;
401422;150.34481897627964;
